step: -1 absorber: Au
 5.860   7.66919700e-02
 5.890   7.04571900e-02
 5.921   6.47828200e-02
 5.952   5.98106300e-02
step: 1 absorber: Au
 1.012   2.78860500e-02
 1.043   3.26634200e-02
 1.074   4.18525100e-02
 1.104   5.30822500e-02
 1.135   6.42921800e-02
 1.166   7.38762700e-02
 1.197   8.05280400e-02
 1.227   8.32016000e-02
 1.258   8.11610900e-02
 1.289   7.40944800e-02
 1.319   6.23490100e-02
 1.350   4.76271400e-02
 1.381   3.56162000e-02
 1.411   3.89642000e-02
 1.442   5.87727200e-02
 1.473   8.45229600e-02
 1.503   1.10360700e-01
 1.534   1.32997600e-01
 1.565   1.49979400e-01
 1.595   1.59404000e-01
 1.626   1.60067600e-01
 1.657   1.51879500e-01
 1.687   1.36771800e-01
 1.718   1.20749000e-01
 1.749   1.16595300e-01
 1.779   1.37913000e-01
 1.810   1.83797400e-01
 1.841   2.44277700e-01
 1.871   3.10930600e-01
 1.902   3.77640200e-01
 1.933   4.39536600e-01
 1.963   4.92580900e-01
 1.994   5.33579800e-01
 2.025   5.60395300e-01
 2.056   5.72256900e-01
 2.086   5.70146400e-01
 2.117   5.57237200e-01
 2.148   5.39291900e-01
 2.178   5.24646800e-01
 2.209   5.22934900e-01
 2.240   5.41850300e-01
 2.270   5.83435700e-01
 2.301   6.43297800e-01
 2.332   7.13271500e-01
 2.362   7.84573100e-01
 2.393   8.49596200e-01
 2.424   9.02594100e-01
 2.454   9.39902000e-01
 2.485   9.60035900e-01
 2.516   9.63755400e-01
 2.546   9.54061800e-01
 2.577   9.36030500e-01
 2.608   9.16302000e-01
 2.638   9.02012200e-01
 2.669   8.99107000e-01
 2.700   9.10490900e-01
 2.730   9.34973400e-01
 2.761   9.67700300e-01
 2.792   1.00172700e+00
 2.823   1.02976600e+00
 2.853   1.04545300e+00
 2.884   1.04402200e+00
 2.915   1.02256100e+00
 2.945   9.80017500e-01
 2.976   9.17063600e-01
 3.007   8.35878000e-01
 3.037   7.39868400e-01
 3.068   6.33360800e-01
 3.099   5.21279900e-01
 3.129   4.08858200e-01
 3.160   3.01465200e-01
 3.191   2.04825900e-01
 3.221   1.26738100e-01
 3.252   8.33273000e-02
 3.283   8.90953000e-02
 3.313   1.15361100e-01
 3.344   1.38111600e-01
 3.375   1.52592400e-01
 3.405   1.60488000e-01
 3.436   1.65750000e-01
 3.467   1.72728000e-01
 3.497   1.84378600e-01
 3.528   2.01076900e-01
 3.559   2.20953900e-01
 3.590   2.41229500e-01
 3.620   2.59360100e-01
 3.651   2.73600000e-01
 3.682   2.83157300e-01
 3.712   2.88150700e-01
 3.743   2.89459800e-01
 3.774   2.88492000e-01
 3.804   2.86868700e-01
 3.835   2.86059900e-01
 3.866   2.87046400e-01
 3.896   2.90125800e-01
 3.927   2.94943200e-01
 3.958   3.00714300e-01
 3.988   3.06515900e-01
 4.019   3.11522200e-01
 4.050   3.15128900e-01
 4.080   3.16974700e-01
 4.111   3.16897200e-01
 4.142   3.14866100e-01
 4.172   3.10931500e-01
 4.203   3.05204200e-01
 4.234   2.97876700e-01
 4.264   2.89267400e-01
 4.295   2.79866600e-01
 4.326   2.70345500e-01
 4.357   2.61497300e-01
 4.387   2.54088400e-01
 4.418   2.48637500e-01
 4.449   2.45195800e-01
 4.479   2.43232800e-01
 4.510   2.41698900e-01
 4.541   2.39239800e-01
 4.571   2.34470400e-01
 4.602   2.26221200e-01
 4.633   2.13718600e-01
 4.663   1.96708500e-01
 4.694   1.75559100e-01
 4.725   1.51416600e-01
 4.755   1.26550500e-01
 4.786   1.05083200e-01
 4.817   9.35752900e-02
 4.847   9.78593600e-02
 4.878   1.16398500e-01
 4.909   1.42728100e-01
 4.939   1.71703400e-01
 4.970   2.00440700e-01
 5.001   2.27437600e-01
 5.031   2.51953500e-01
 5.062   2.73676900e-01
 5.093   2.92525800e-01
 5.123   3.08507900e-01
 5.154   3.21621600e-01
 5.185   3.31796000e-01
